Gl 49 b,01h02m38.87s,+62d20m42.2s,9.86,0,13.8508,0.0053,0.01771,0.00211,,,4,0
Gl 686 b,17h37m53.35s,+18d35m30.2s,8.16,0,15.5314,0.0015,0.02089,0.00167,,,15,0
HAT-P-11 b,19h50m50.24s,+48d04m51.1s,37.81,0.03,4.88780244,,0.07362,0.00472,0.389,0.005,28,3
HAT-P-11 c,19h50m50.24s,+48d04m51.1s,37.81,0.03,3407,360,1.59519,0.09439,,,3,0
HAT-P-12 b,13h57m33.48s,+43d29m36.7s,143.34,0.45,3.2130598,0.0000021,0.211,0.012,0.959,0.029,28,3
HAT-P-13 b,08h39m31.81s,+47d21m07.4s,248.56,2.22,2.91625,0.000015,0.851,0.038,1.272,0.065,28,3
HAT-P-13 c,08h39m31.81s,+47d21m07.4s,248.56,2.22,446.27,0.22,14.28,0.28,,,3,0
HAT-P-14 b,17h20m27.88s,+38d14m31.8s,224.1,1.26,4.62767,0.000005,3.44,0.63,1.42,0.12,28,3
HAT-P-15 b,04h24m59.53s,+39d27m38.3s,193.56,2.04,10.8635,0.000027,1.94,0.3,1.06,0.07,28,3
HAT-P-16 b,00h38m17.56s,+42d27m47.1s,228,4.41,2.77596,0.000003,4.193,0.094,1.289,0.066,28,3
HAT-P-17 b,21h38m08.74s,+30d29m19.4s,92.63,0.48,10.33852,0.000009,0.58,0.06,1.05,0.04,28,3
HAT-P-17 c,21h38m08.74s,+30d29m19.4s,92.63,0.48,5584,7700,3.4,1.1,,,3,0
HAT-P-18 b,17h05m23.15s,+33d00m45.0s,162.16,0.61,5.508023,0.000006,0.197,0.013,0.995,0.052,28,3
HAT-P-19 b,00h38m04.02s,+34d42m41.7s,203.25,1.47,4.008778,0.000006,0.292,0.018,1.132,0.072,28,3
HAT-P-1 b,22h57m46.83s,+38d40m29.8s,159.71,0.97,4.46529976,0.00000055,0.525,0.019,1.319,0.019,28,3
HAT-P-20 b,07h27m39.95s,+24d20m11.9s,71.18,0.2,2.875317,0.000004,7.246,0.187,0.867,0.033,28,3
HAT-P-21 b,11h25m05.99s,+41d01m40.6s,279.48,3.21,4.12448,0.000007,4.87,1.57,1.11,0.16,28,3
HAT-P-22 b,10h22m43.61s,+50d07m42.0s,81.96,0.25,3.21222,0.000009,2.47,0.32,1.15,0.19,28,3
HAT-P-23 b,20h24m29.72s,+16d45m43.7s,368.61,4.77,1.21288,0.000002,1.34,0.59,1.09,0.23,28,3
HAT-P-24 b,07h15m18.01s,+14d15m45.4s,420.26,6.64,3.35524,0.000007,0.75,0.25,1.3,0.21,28,3
HAT-P-25 b,03h13m44.50s,+25d11m50.7s,302.95,4.28,3.65281514,0.00000076,0.569,0.023,1.135,0.048,28,3
HAT-P-26 b,14h12m37.53s,+04d03m36.0s,142.41,1.14,4.23452,0.000015,0.07,0.02,0.63,0.04,28,3
HAT-P-27 b,14h51m04.18s,+05d56m50.5s,200.31,1.45,3.039577,0.000005,0.62,0.03,1.02,0.07,28,3
HAT-P-28 b,00h52m00.18s,+34d43m42.3s,405.96,5.55,3.257215,0.000007,0.626,0.037,1.212,0.113,28,3
HAT-P-29 b,02h12m31.47s,+51d46m43.5s,316.36,4.41,5.72319,0.000049,0.88,0.25,1.17,0.13,28,3
HAT-P-2 b,16h20m36.36s,+41d02m53.1s,128.25,0.42,5.6335158,0.0000036,8.62,0.17,,,28,3
HAT-P-30 b,08h15m47.97s,+05d50m12.2s,215.29,2.2,2.8106,0.000005,0.83,0.18,1.44,0.15,28,3
HAT-P-31 b,18h06m09.05s,+26d25m36.0s,347.48,2.92,5.00542,0.000091,2.27,0.84,1.09,0.15,28,3
HAT-P-32 b,02h04m10.28s,+46d41m16.2s,291.51,5.3,2.1500082,0.00000013,0.68,0.11,1.98,0.045,28,3
HAT-P-33 b,07h32m44.21s,+33d50m06.2s,400.55,7.62,3.47447,0.000001,0.92,0.5,1.85,0.49,28,3
HAT-P-34 b,20h12m46.88s,+18d06m17.5s,251.08,2.79,5.45265,0.000016,7.01,2.75,1.35,0.23,28,3
HAT-P-35 b,08h13m00.18s,+04d47m13.3s,514.2,13.14,3.64671,0.000021,7.52,20.66,3.55,4.87,28,3
HAT-P-36 b,12h33m03.90s,+44d54m55.3s,296.93,2.27,1.32734683,0.00000048,1.8482,0.087,1.277,0.02,28,3
HAT-P-37 b,18h57m11.06s,+51d16m08.9s,395.04,2.75,2.797436,0.000007,1.169,0.103,1.178,0.077,28,3
HAT-P-38 b,02h21m31.98s,+32d14m46.1s,257.08,2.47,4.640382,0.000032,0.267,0.02,0.825,0.092,28,3
HAT-P-39 b,07h35m01.98s,+17d49m48.3s,711.05,18.08,3.54387,0.000005,0.599,0.099,1.571,0.108,28,3
HAT-P-3 b,13h44m22.59s,+48d01m43.2s,135.08,0.48,2.8997,0.000054,0.65,0.11,0.94,0.07,28,3
HAT-P-40 b,22h22m03.09s,+45d27m26.6s,470.68,6.57,4.45724,0.00001,0.48,0.13,1.52,0.17,28,3
HAT-P-41 b,19h49m17.44s,+04d40m20.7s,351.63,4.53,2.69405,0.000004,1.19,0.6,2.05,0.5,28,3
HAT-P-42 b,09h01m22.65s,+06d05m50.0s,409.91,7.75,4.641878,0.000032,1.044,0.083,1.28,0.153,28,3
HAT-P-43 b,08h35m42.18s,+10d12m24.0s,536.98,7.66,3.332687,0.000015,0.662,0.06,1.281,0.062,28,3
HAT-P-44 b,14h12m34.58s,+47d00m52.9s,351.38,2.24,4.301219,0.000019,0.352,0.029,1.242,0.106,28,3
HAT-P-44 c,14h12m34.58s,+47d00m52.9s,351.38,2.24,872.2,1.7,4,1.4,,,3,0
HAT-P-45 b,18h17m29.58s,-03d22m51.7s,301.04,5.96,3.128992,0.000021,0.892,0.137,1.426,0.175,28,3
HAT-P-46 b,18h01m46.61s,-02d58m15.4s,293.05,5.06,4.463129,0.000048,0.493,0.082,1.284,0.271,28,3
HAT-P-49 b,20h21m45.94s,+26d41m33.5s,353.89,3.56,2.69155,0.000006,2.2,0.59,1.59,0.18,28,3
HAT-P-4 b,15h19m57.92s,+36d13m46.8s,323.42,2.86,3.056536,,0.671,0.033,1.274,0.049,28,3
HAT-P-50 b,07h52m15.22s,+12d08m21.9s,522.76,16.52,3.1220109,0.0000065,1.35,0.073,1.288,0.064,28,3
HAT-P-51 b,01h24m15.65s,+32d48m38.8s,445.63,8.19,4.2180278,0.0000059,0.309,0.018,1.293,0.054,28,3
HAT-P-52 b,02h50m53.20s,+29d01m20.6s,364.92,4.34,2.7535953,0.0000094,0.818,0.029,1.009,0.072,28,3
HAT-P-53 b,01h27m29.07s,+38d58m05.3s,679.74,15.41,1.9616241,0.0000039,1.484,0.056,1.318,0.091,28,3
HAT-P-54 b,06h39m35.52s,+25d28m57.1s,144.25,0.58,3.799847,0.000014,0.76,0.032,0.944,0.028,28,3
HAT-P-55 b,17h37m05.63s,+25d43m52.3s,519.05,3.69,3.5852467,0.0000064,0.582,0.056,1.182,0.055,28,3
HAT-P-56 b,06h43m23.53s,+27d15m08.3s,323.5,5.61,2.79083,0.000005,2.31,0.44,1.51,0.11,28,3
HAT-P-57 b,18h18m58.42s,+10d35m50.3s,282.08,3.24,2.4653,0.000003,1.41,1.52,1.74,0.36,28,3
HAT-P-5 b,18h17m37.31s,+36d37m17.1s,306.01,1.82,2.78849,0.000025,0.98,0.2,1.21,0.1,28,3
HAT-P-65 b,21h03m37.32s,+11d59m21.9s,754.1,20.09,2.6054552,0.0000031,0.527,0.083,1.89,0.13,28,3
HAT-P-66 b,10h02m17.43s,+53d57m03.1s,961.93,24.96,2.972086,0.0000057,0.783,0.057,1.59,0.16,28,3
HAT-P-67 b,17h06m26.56s,+44d46m37.1s,375.69,3.58,4.8101025,0.00000043,0.34,0.25,2.085,0.096,28,3
HAT-P-69 b,08h42m01.353s,+03d42m38.038s,344.58,5.1,4.7869491,0.0000018,3.58,0.58,1.676,0.051,28,3
HAT-P-6 b,23h39m05.81s,+42d27m57.5s,277.5,3.62,3.85298,0.000005,1.32,0.3,1.48,0.15,28,3
HAT-P-70 b,04h58m12.560s,+09d59m52.726s,333.76,6.75,2.74432452,0.00000079,6.78,,1.87,0.15,28,3
HAT-P-7 b,19h28m59.35s,+47d58m10.2s,344.46,2.44,2.20474,0.000017,1.84,0.53,1.51,0.21,28,3
HAT-P-8 b,22h52m09.86s,+35d26m49.6s,212.84,1.7,3.07634,0.000004,1.28,0.27,1.4,0.13,28,3
HAT-P-9 b,07h20m40.45s,+37d08m26.3s,461.11,8.96,3.92281072,0.00000102,0.749,0.064,1.393,0.067,28,3
HATS-10 b,19h37m13.64s,-22d12m16.1s,543.13,7.79,3.312846,0.0000058,0.526,0.081,0.969,0.061,29,3
HATS-11 b,19h17m36.18s,-22d23m23.7s,969.6,32.63,3.619188,0.000028,,,1.609,0.064,29,3
HATS-12 b,19h16m48.57s,-19d21m21.3s,374.04,40.75,3.142702,0.000053,,,0.692,0.042,29,3
HATS-13 b,21h07m50.75s,-26d05m48.0s,426.82,8.47,3.0440499,0.0000027,0.543,0.072,1.212,0.035,29,3
HATS-14 b,20h52m51.71s,-25d41m14.4s,520.51,9.32,2.7667641,0.0000027,1.071,0.07,1.039,0.032,29,3
HATS-15 b,20h44m22.07s,-19d26m15.0s,1171.23,94.76,1.74748753,0.00000094,2.17,0.15,1.105,0.04,29,3
HATS-16 b,23h54m14.09s,-30d00m46.8s,773.93,14,2.686502,0.000011,3.27,0.19,1.3,0.15,29,3
HATS-17 b,12h48m45.55s,-47d36m49.3s,404.63,10.11,16.254611,0.000073,1.338,0.065,0.777,0.056,29,3
HATS-18 b,11h35m49.78s,-29d09m21.6s,635.49,16.19,0.83784,0.00000047,1.9795,0.076,1.329,0.075,4,3
HATS-1 b,11h42m06.08s,-23d21m17.4s,286.26,3.76,3.446459,0.000004,1.855,0.262,1.302,0.162,29,3
HATS-22 b,11h36m02.33s,-29d32m35.9s,231.04,1.61,4.7228124,0.0000052,2.74,0.11,0.953,0.048,29,3
HATS-23 b,19h05m28.01s,-50d04m02.5s,650.83,9.75,2.1605156,0.0000045,1.47,0.072,1.86,0.3,29,3
HATS-24 b,17h55m33.76s,-61d44m50.3s,500.86,12.4,1.3484978,0.0000009,2.26,0.17,1.395,0.057,29,3
HATS-25 b,13h51m37.87s,-23d46m52.2s,477.44,9.12,4.2986432,0.0000045,0.613,0.042,1.26,0.1,29,3
HATS-26 b,09h39m42.45s,-28d35m08.1s,883.48,25.58,3.3023881,0.0000076,0.65,0.076,1.75,0.21,29,3
HATS-27 b,12h54m12.61s,-46d35m15.8s,834.58,40.53,4.637038,0.000014,0.53,0.13,1.5,0.2,29,3
HATS-28 b,18h57m35.92s,-49d08m18.5s,543.63,7.99,3.1810781,0.0000039,0.672,0.087,1.194,0.07,29,3
HATS-29 b,19h00m23.14s,-54d53m35.5s,357.44,4.98,4.6058749,0.0000063,0.653,0.063,1.251,0.061,29,3
HATS-2 b,11h46m57.38s,-22d33m46.8s,345.3,3.68,1.354133,0.000001,1.345,0.15,1.168,0.03,29,3
HATS-30 b,00h22m28.49s,-59d56m33.2s,345.53,2.95,3.1743516,0.0000026,0.706,0.039,1.175,0.052,29,3
HATS-31 b,12h46m48.67s,-24d25m38.5s,791.33,20.55,3.37796,0.000012,0.88,0.12,1.64,0.22,29,3
HATS-32 b,23h04m18.02s,-21d16m19.0s,761.34,17.73,2.8126548,0.0000055,0.92,0.1,1.249,0.144,29,3
HATS-33 b,19h38m32.07s,-55d19m48.4s,250.23,2.16,2.5495551,0.0000061,1.192,0.053,1.23,0.112,29,3
HATS-34 b,00h03m05.88s,-62d28m09.6s,516.43,3.98,2.1061607,0.0000047,0.941,0.072,1.43,0.19,29,3
HATS-35 b,19h46m45.18s,-63d33m56.2s,522.04,10.22,1.8209993,0.0000016,1.222,0.078,1.464,0.069,29,3
HATS-36 b,19h25m54.89s,-23d12m10.1s,877.4,22.22,4.175186,0.000033,,,1.153,0.034,29,3
HATS-39 b,07h29m40.63s,-29d56m16.4s,892.22,73.64,4.5776348,0.0000073,0.63,0.13,1.57,0.12,29,3
HATS-3 b,20h49m49.79s,-24d25m43.7s,415.94,7.87,3.547851,0.000005,1.071,0.136,1.381,0.035,29,3
HATS-40 b,06h42m17.10s,-29d46m36.5s,1396.42,33.4,3.2642736,0.0000058,1.59,0.24,1.58,0.16,29,3
HATS-41 b,06h54m04.18s,-27d03m01.4s,753.44,14.43,4.193649,0.000013,9.7,1.6,1.33,0.29,29,3
HATS-42 b,07h13m48.58s,-33d26m14.4s,819.2,10.81,2.292102,0.0000021,1.88,0.15,1.4,0.25,29,3
HATS-43 b,05h22m09.16s,-30d58m15.0s,366.1,2.28,4.3888497,0.0000059,0.261,0.054,1.18,0.05,29,3
HATS-44 b,05h37m18.41s,-27d58m21.4s,451.85,3.28,2.7439004,0.0000032,0.56,0.11,1.067,0.125,29,3
HATS-45 b,06h47m58.63s,-21d54m38.5s,789.58,11.57,4.1876244,0.0000056,0.7,0.15,1.286,0.093,29,3
HATS-46 b,00h26m48.58s,-56d18m58.0s,459.82,3.97,4.7423729,0.0000049,0.173,0.062,0.903,0.058,29,3
HATS-47 b,19h09m56.2504s,-49d39m53.868s,303.23,3.84,3.9228038,0.0000022,0.369,0.031,1.117,0.014,29,3
HATS-48 A b,19h14m41.2748s,-59d34m45.7571s,265.62,1.67,3.1316666,0.0000037,0.243,0.022,0.8,0.015,29,3
HATS-49 b,00h26m27.1829s,-56d20m39.5352s,327.47,2.4,4.1480467,0.0000037,0.353,0.038,0.765,0.013,29,3
HATS-4 b,06h16m26.90s,-22d32m48.8s,421.53,2.75,2.516729,0.000002,1.323,0.028,1.02,0.037,29,3
HATS-50 b,20h01m42.60s,-26d04m39.3s,773.16,17.21,3.8297015,0.0000046,0.39,0.1,1.13,0.075,29,3
HATS-51 b,06h51m23.40s,-29d03m31.0s,393.96,3.97,3.3488702,0.0000039,0.768,0.045,1.41,0.19,29,3
HATS-52 b,09h20m21.05s,-31d16m09.6s,564.14,6.21,1.36665436,0.00000094,2.24,0.15,1.382,0.086,29,3
HATS-53 b,11h46m30.72s,-33d51m36.2s,595.76,8.6,3.8537768,0.0000038,0.595,0.089,1.34,0.056,29,3
HATS-54 b,13h22m32.3724s,-44d41m19.6988s,764.35,22.77,2.5441828,0.0000043,0.76,0.1,1.067,0.052,29,3
HATS-55 b,07h37m08.0194s,-32d45m19.5158s,620.72,6.21,4.2042001,0.0000033,0.921,0.076,1.251,0.026,29,3
HATS-56 b,12h00m39.6300s,-45d47m57.9955s,573.49,11.57,4.324799,0.000027,0.602,0.035,1.688,0.039,29,3
HATS-57 b,04h03m47.6005s,-19d03m24.3267s,281.73,3.11,2.350621,0.0000013,3.147,0.073,1.139,0.028,29,3
HATS-58 A b,12h27m08.9729s,-48d58m42.2278s,425.88,40.67,4.2180896,0.0000089,1.03,0.23,1.095,0.062,29,3
HATS-59 b,11h21m18.00s,-22d23m17.4s,654.88,14.06,5.416081,0.000016,0.806,0.069,1.126,0.077,29,3
HATS-59 c,11h21m18.00s,-22d23m17.4s,654.88,14.06,1422,14,12.7,0.87,,,29,0
HATS-5 b,04h28m53.49s,-21d28m54.9s,248.14,1.74,4.763387,0.00001,0.237,0.012,0.912,0.025,29,3
HATS-60 b,22h45m27.3643s,-14d59m30.3457s,493.27,8.61,3.560829,0.000032,0.662,0.055,1.153,0.053,29,3
HATS-61 b,04h06m37.8676s,-25d20m58.9560s,693.41,8.91,7.817953,0.000024,3.4,0.14,1.195,0.067,29,3
HATS-62 b,20h49m47.8333s,-24d18m12.4965s,530.82,10.45,3.2768837,0.0000033,0.179,,1.055,0.025,29,3
HATS-63 b,04h29m40.4529s,-28d11m50.2340s,634.68,6.21,3.0566527,0.0000049,0.96,0.12,1.207,0.039,29,3
HATS-64 b,09h37m09.0299s,-29d48m01.5746s,1114.58,43.04,4.908897,0.000013,0.96,0.2,1.679,0.081,29,3
HATS-65 b,19h31m45.5518s,-26d44m24.7250s,499.94,12.54,3.105161,0.0000016,0.821,0.083,1.501,0.05,29,3
HATS-66 b,06h45m34.7574s,-33d52m54.1300s,1544.12,38.73,3.1414391,0.0000074,5.33,0.68,1.411,0.084,29,3
HATS-67 b,12h00m50.1183s,-46d08m11.1247s,987.07,24.6,1.6091788,0.000004,1.45,0.12,1.685,0.047,29,3
HATS-68 b,01h00m01.4134s,-58d54m17.1247s,614.58,10.48,3.5862202,0.0000047,1.29,0.059,1.232,0.039,29,3
HATS-69 b,19h17m11.3641s,-60d53m30.0584s,419.53,3.57,2.2252577,0.0000019,0.577,,0.945,0.022,29,3
HATS-6 b,05h52m35.23s,-19d01m54.0s,170.14,1.06,3.3252725,0.0000021,0.319,0.07,0.998,0.019,29,3
HATS-70 b,07h16m25.08s,-31d14m39.86s,1519.95,70.65,1.8882378,0.0000015,12.9,1.8,1.384,0.079,29,3
HATS-72 b,22h36m06.3190s,-16d59m59.7882s,128.06,0.61,7.3279474,0.0000016,0.1254,0.0039,0.722,0.003,29,3
HATS-7 b,13h55m25.68s,-21d12m27.7s,242.38,1.65,3.185315,0.0000054,0.12,0.012,0.563,0.046,29,3
HATS-8 b,19h39m46.02s,-25d44m53.9s,812.65,19.67,3.583893,0.00001,0.138,0.019,0.873,0.123,29,3
HATS-9 b,19h23m14.42s,-20d09m58.7s,650.35,12.75,1.915291,0.000019,,,1.236,0.031,29,3
HD 100546 b,11h33m25.44s,-70d11m41.2s,110.02,0.62,,,,,6.9,2.7,9,1
HD 100655 b,11h35m03.75s,+20d26m29.6s,137.72,0.9,157.57001,0.65,1.61,0.34,,,14,0
HD 100777 b,11h35m51.52s,-04d45m20.5s,49.6,0.14,383.70001,1.2,1.03,0.04,,,17,0
HD 10180 c,01h37m53.58s,-60d30m41.5s,39,0.04,5.75969,0.00028,0.0416,0.0014,,,17,0
HD 10180 d,01h37m53.58s,-60d30m41.5s,39,0.04,16.357,0.0038,0.0378,0.0022,,,17,0
HD 10180 e,01h37m53.58s,-60d30m41.5s,39,0.04,49.748,0.025,0.0805,0.0032,,,17,0
HD 10180 f,01h37m53.58s,-60d30m41.5s,39,0.04,122.744,0.232,0.0722,0.0047,,,17,0
HD 10180 g,01h37m53.58s,-60d30m41.5s,39,0.04,604.67,10.42,0.0732,0.0138,,,17,0
HD 10180 h,01h37m53.58s,-60d30m41.5s,39,0.04,2205,105.9,0.2066,0.0139,,,17,0
HD 101930 b,11h43m30.11s,-58d00m24.8s,30.05,0.04,70.46,0.18,0.25,0.02,,,17,0
HD 102117 b,11h44m50.46s,-58d42m13.4s,39.62,0.06,20.8133,0.0064,0.17,0.01,,,17,0
HD 102195 b,11h45m42.29s,+02d49m17.3s,29.36,0.05,4.11377,0.00056,0.41,0.02,,,30,0
HD 102272 b,11h46m23.54s,+14d07m26.4s,350.01,13.9,127.58,0.3,4.94,0.64,,,12,0
HD 102329 b,11h46m46.64s,+03d28m27.5s,218.42,3.14,778.09998,7.5,8.16,2.19,,,3,0
HD 102329 c,11h46m46.64s,+03d28m27.5s,218.42,3.14,1123,79,1.52,0.3,,,3,0
HD 102365 b,11h46m31.07s,-40d30m01.3s,9.29,0.01,122.1,0.3,0.05,0.008,,,13,0
HD 102843 b,11h50m20.93s,-01d15m08.8s,62.87,0.21,3090.942,295.049,0.35837,0.04562,,,31,0
HD 102956 b,11h51m22.51s,+57d38m26.6s,122.32,0.43,6.4947,0.00019,0.96,0.023,,,3,0
HD 103197 b,11h52m52.98s,-50d17m34.2s,57.24,0.1,47.84,0.03,0.09,0.02,,,17,0
HD 103720 b,11h56m41.18s,-02d46m44.2s,45.6,0.1,4.5557,0.0001,0.62,0.025,,,17,0
HD 103774 b,11h56m55.59s,-12d06m28.5s,56.5,0.18,5.8881,0.0005,0.367,0.022,,,17,0
HD 103949 b,11h58m11.70s,-23d55m26.0s,26.52,0.05,120.878,0.446,0.03524,0.00724,,,31,0
HD 104067 b,11h59m10.01s,-20d21m13.6s,20.38,0.02,55.806,0.049,0.16,0.02,,,17,0
HD 10442 b,01h41m53.15s,+02d42m15.8s,135.89,1.34,1032.3,8.9,1.487,0.076,,,3,0
HD 104985 b,12h05m15.12s,+76d54m20.6s,100.86,0.72,199.505,0.085,8.3,,,,2,0
HD 106252 b,12h13m29.51s,+10d02m29.9s,38.23,0.08,1531,4.7,6.93,0.27,,,6,0
HD 106270 b,12h13m37.28s,-09d30m48.2s,94.06,0.57,1888,16,10.13,0.27,,,3,0
HD 106315 b,12h13m53.39s,-00d23m36.5s,109.69,0.69,9.55237,0.00089,0.03964,0.01007,0.218,0.015,16,3
HD 106315 c,12h13m53.39s,-00d23m36.5s,109.69,0.69,21.05704,0.00046,0.04782,0.01164,0.388,0.021,16,3
HD 10647 b,01h42m29.32s,-53d44m27.0s,17.34,0.02,989.2,8.1,0.94,0.08,,,3,0
HD 106515 A b,12h15m06.57s,-07d15m26.4s,34.12,0.08,3630,12,9.61,0.14,,,17,0
HD 106906 b,12h17m53.19s,-55d58m31.9s,103.33,0.46,,,11,2,,,31,1
HD 10697 b,01h44m55.82s,+20d04m59.3s,33.15,0.04,1075.69,0.82,6.383,0.078,,,3,0
HD 107148 b,12h19m13.49s,-03d19m11.2s,49.49,0.12,48.056,0.057,0.21,0.036,,,3,0
HD 108147 b,12h25m46.27s,-64d01m19.5s,38.96,0.05,10.8985,0.0045,0.261,0.04,,,17,0
HD 108341 b,12h27m31.39s,-71d25m22.7s,48.98,0.06,1129,6,3.5,3.4,,,17,0
HD 108863 b,12h30m19.91s,+21d56m53.7s,165.52,1.33,437.7,2.8,2.414,0.078,,,3,0
HD 108874 b,12h30m26.88s,+22d52m47.4s,59.62,0.16,394.48123,0.6,1.42,0.09,,,3,0
HD 108874 c,12h30m26.88s,+22d52m47.4s,59.62,0.16,1624,23,0.99,0.06,,,3,0
HD 109246 b,12h32m07.19s,+74d29m22.4s,67.97,0.12,68.27,0.13,0.86,0.25,,,11,0
HD 109271 b,12h33m35.56s,-11d37m18.7s,55.96,0.21,7.8543,0.0009,0.054,0.004,,,17,0
HD 109271 c,12h33m35.56s,-11d37m18.7s,55.96,0.21,30.93,0.02,0.076,0.007,,,17,0
HD 109749 b,12h37m16.38s,-40d48m43.6s,63.2,0.29,5.239891,0.000099,0.27,0.045,,,3,0
HD 110014 b,12h39m14.77s,-07d59m44.0s,100.98,1.97,835.477,6.04,11.09,1,,,17,0
HD 111232 b,12h48m51.75s,-68d25m30.5s,28.98,0.04,1143,14,7.14,0.19,,,17,0
HD 111591 b,12h50m17.30s,+22d51m48.3s,114.54,0.7,1056.4,14.3,4.4,0.4,,,4,0
HD 111998 b,12h53m11.16s,-03d33m11.2s,33.26,0.06,825.9,6.2,4.51,0.5,,,17,0
HD 113337 b,13h01m46.93s,+63d36m36.8s,36.22,0.06,324,1.7,2.83,0.24,,,11,0
HD 113538 b,13h04m57.48s,-52d26m34.5s,16.29,0.01,663.2,8.4,0.36,0.04,,,17,0
HD 113538 c,13h04m57.48s,-52d26m34.5s,16.29,0.01,1818,25,0.93,0.06,,,17,0
HD 113996 b,13h07m10.73s,+27d37m29.1s,116.34,5.06,610.2,3.8,6.3,1,,,14,0
HD 114386 b,13h10m39.82s,-35d03m17.2s,27.95,0.04,937.70001,16,1.14,0.13,,,17,0
HD 114613 b,13h12m03.19s,-37d48m10.9s,20.29,0.09,4000,120,0.357,0.032,,,13,0
HD 114729 b,13h12m44.26s,-31d52m24.1s,37.85,0.05,1121.79,3.53,0.825,0.007,,,3,0
HD 114762 b,13h12m19.74s,+17d31m01.6s,40.23,0.44,83.9151,0.003,10.69,0.56,,,32,0
HD 114783 b,13h12m43.78s,-02d15m54.1s,21.08,0.03,493.7,1.8,1.1,0.06,,,3,0
HD 114783 c,13h12m43.78s,-02d15m54.1s,21.08,0.03,4319,151,0.611,0.056,,,3,0
HD 11506 b,01h52m50.53s,-19d30m25.1s,51.34,0.13,1622.1,2.1,4.83,0.52,,,3,0
HD 11506 c,01h52m50.53s,-19d30m25.1s,51.34,0.13,223.41,0.32,0.408,0.057,,,3,0
HD 116029 b,13h20m39.54s,+24d38m55.3s,123.68,0.59,670,11,1.4,0.29,,,3,0
HD 116029 c,13h20m39.54s,+24d38m55.3s,123.68,0.59,907,30,1.27,0.15,,,3,0
HD 117207 b,13h29m21.11s,-35d34m15.6s,32.38,0.05,2621.75,8.37,1.926,0.034,,,3,0
HD 11755 b,01h58m50.09s,+73d09m08.6s,236.64,1.62,433.70001,3.2,5.63,0.92,,,14,0
HD 117618 b,13h32m25.55s,-47d16m16.9s,37.82,0.09,25.8,0.004,0.174,0.014,,,13,0
HD 118203 b,13h34m02.54s,+53d43m42.7s,92.51,0.24,6.1335,0.0006,2.79,0.25,,,11,0
HD 119130 b,13h41m30.30s,-09d56m45.9s,114.66,0.82,16.9841,0.0008,0.07709,0.01384,0.235,0.01,10,3
HD 11964 b,01h57m09.61s,-10d14m32.7s,33.57,0.04,1945,26,0.622,0.056,,,3,0
HD 11964 c,01h57m09.61s,-10d14m32.7s,33.57,0.04,37.91,0.041,0.0788,0.0097,,,3,0
HD 11977 b,01h54m56.13s,-67d38m50.3s,68.05,0.71,711,8,6.54,,,,17,0
HD 120084 b,13h42m39.20s,+78d03m52.0s,103.35,0.52,2082,24,4.5,,,,2,0
HD 121504 b,13h57m17.24s,-56d02m24.2s,41.71,0.07,63.33,0.03,1.51,0.13,,,17,0
HD 12484 b,02h02m26.73s,+02d48m57.1s,48.4,0.14,58.83,0.08,2.98,0.14,,,11,0
HD 125390 b,14h18m09.32s,+38d58m01.1s,154.33,0.85,1756.2,3.9,22.16,0.96,,,3,0
HD 125595 b,14h21m23.18s,-40d23m38.2s,28.22,0.06,9.6737,0.0039,0.02,0.01,,,17,0
HD 125612 b,14h20m53.51s,-17d28m53.5s,57.72,0.16,557.04,0.35,3.1,0.4,,,3,0
HD 125612 c,14h20m53.51s,-17d28m53.5s,57.72,0.16,4.15514,0.00026,0.055,0.01,,,17,0
HD 125612 d,14h20m53.51s,-17d28m53.5s,57.72,0.16,2835,7.9,7.28,0.93,,,17,0
HD 12648 b,02h18m59.68s,+85d44m10.1s,183.15,0.95,133.60001,0.5,1.96,0.22,,,14,0
HD 126525 b,14h27m32.97s,-51d55m59.1s,37.69,0.07,960.41,6.19,0.237,0.002,,,17,0
HD 126614 b,14h26m48.28s,-05d10m40.0s,73.25,0.24,1244,17,0.41,0.06,,,3,0
HD 12661 b,02h04m34.29s,+25d24m51.5s,37.89,0.06,262.70862,0.083,2.43,0.14,,,4,0
HD 12661 c,02h04m34.29s,+25d24m51.5s,37.89,0.06,1708,14,1.812,0.048,,,4,0
HD 128311 b,14h36m00.56s,+09d44m47.5s,16.34,0.02,453.019,0.404,1.769,0.023,,,3,0
HD 128311 c,14h36m00.56s,+09d44m47.5s,16.34,0.02,921.538,1.15,3.789,0.924,,,3,0
HD 128356 b,14h37m04.89s,-25d48m09.2s,,,298.2,1.6,0.89,0.07,,,4,0
HD 129445 b,14h46m03.07s,-68d45m45.9s,67.57,0.16,1840,55,1.6,0.6,,,31,0
HD 130322 b,14h47m32.73s,-00d16m53.3s,31.91,0.07,10.70871,0.00018,1.15,,,,17,0
HD 131496 b,14h53m23.03s,+18d14m07.4s,132.34,1.15,896,16,1.8,0.1,,,3,0
HD 131664 b,15h00m06.08s,-73d32m07.2s,52.89,0.1,1951,41,19.12,1.7,,,17,0
HD 13167 b,02h08m13.78s,-24d41m43.5s,149.57,1.08,2613,17,3.31,0.16,,,3,0
HD 13189 b,02h09m40.17s,+32d18m59.2s,504.71,15.82,471.60001,6,10.95,2.92,,,1,0
HD 132406 b,14h56m54.65s,+53d22m55.8s,70.93,0.14,974,39,5.38,1.31,,,11,0
